"",".id","variable","mean","median","sd","mad","q5","q95","rhat","ess_bulk","ess_tail","model"
"124","BW0.5m_June_sediment_NO3","n",5.36591860964207,4.06770899481641,12.0339173330234,2.20623047280227,0.327273889106096,5.86241715467787,1.95779226884187,8.10618035765892,32.0535776605718,"Hill"
"125","BW0.5m_June_sediment_NO3","sigma",3.27915040612721,3.20976017766644,0.726024954665769,0.697949226331626,2.24685155199499,4.55901735354336,1.1269422378227,21.4438877369202,109.418017626616,"Hill"
"126","BW0.5m_June_sediment_NO3","Vmax",-9.88449056000701e+22,-9.86985003153031e+22,3.83786802181564e+23,1.77983957251025e+23,-8.27937756913531e+23,5.33672595862396e+23,2.33174002205375,5.0417535953078,12.9420137281428,"1stOrder"
"127","BW0.5m_June_sediment_NO3","K",-7.16219795760265e+25,-1.05391232050154e+26,3.27057329865974e+26,1.28279172416794e+26,-6.0731577690938e+26,5.24523034898866e+26,2.6507728447572,4.83201509265449,25.5837007382551,"1stOrder"
"128","BW0.5m_June_sediment_NO3","sigma",3.3234188236885,3.24389259236414,0.604147290538814,0.553470186220649,2.49739393428601,4.4121496473772,1.0010304971386,7516.33645521748,7024.9419499976,"1stOrder"
"129","BW0.5m_May_biofilm_NH3","mu",0.254289293354704,0.253782416645358,0.0428246853159637,0.0405179629038553,0.185411948542253,0.325190498842311,1.00050789390463,5523.87235340656,4874.82120636026,"mean"
"130","BW0.5m_May_biofilm_NH3","sigma",0.178218155248602,0.173442890390195,0.0333247736189899,0.0304013873526453,0.133392112461574,0.238818570723862,1.00078099456467,5448.67823870761,4686.23866264313,"mean"
"131","BW0.5m_May_biofilm_NH3","lp__",21.0868821713685,21.4093123092881,1.05312568657309,0.732377101076546,18.9832998563694,22.0650639454496,1.00091531537439,3766.61231316281,4392.26857310224,"mean"
"132","BW0.5m_May_biofilm_NH3","b0",0.12651604979117,0.126929708474447,0.0465329161137208,0.0441354359024686,0.0505191807670138,0.201380529672154,1.00134840460273,3541.69518597201,3416.4622886536,"linear"
"133","BW0.5m_May_biofilm_NH3","b1",0.000292986812108469,0.000292444433031795,8.10038628958927e-05,7.69448365208479e-05,0.000161564261993009,0.000426225241174392,1.00047510739531,5319.11765853171,5010.88815912334,"linear"
