"","Inc_month","Site","Location","Depth","Analyte","Spike_µg_L","Mean_Spike_Conc","Volume_lake_water_L","Type","NO2_NO3_mgNL","NH4_mgNL","Conc_ugNLK","pH","Weight_g","AFDM_g","real_icu_hrc","delta_Conc_ugNL","delta_Conc_ugNLhr","water_delta_Conc_ugNLhr","net_delta_Conc_ugNLhr","net_delta_Conc_ugNLhr_OM","flag"
"798","May","GB0.5m","GB",0.5,"NO3",1200,1095.33333333333,0.025,"sediment",1.201,NA,1201,8.1,2.0662,0.009099326116,6.48333333333333,105.666666666667,16.2982005141388,23.019801980198,-6.7216014660592,18.4673056564049,FALSE
"799","May","GB3m","GB",3,"NO3",0,0,0.025,"sediment",0.024,NA,24,8.1,2.1588,0.009845626702,6.31666666666667,24,3.79947229551451,3.80462724935733,-0.00515495384281417,0.0130894507755586,FALSE
"800","May","GB3m","GB",3,"NO3",0,0,0.025,"sediment",0.019,NA,19,8.1,2.0969,0.009563319729,6.31666666666667,19,3.00791556728232,3.80462724935733,-0.796711682075004,2.08272782007654,FALSE
"801","May","GB3m","GB",3,"NO3",0,0,0.025,"sediment",0.017,NA,17,8.1,2.0779,0.009476666539,6.31666666666667,17,2.69129287598945,3.80462724935733,-1.11333437336788,2.93704112302067,FALSE
"802","May","GB3m","GB",3,"NO3",100,107.333333333333,0.025,"sediment",0.078,NA,78,8.1,2.005,0.00914419193,6.35,-29.3333333333333,-4.61942257217848,1.92281464433363,-6.54223721651211,17.8863186233234,FALSE
"803","May","GB3m","GB",3,"NO3",100,107.333333333333,0.025,"sediment",0.071,NA,71,8.1,2.1665,0.009880744048,6.35,-36.3333333333333,-5.72178477690289,1.92281464433363,-7.64459942123652,19.3421653877976,FALSE
"804","May","GB3m","GB",3,"NO3",100,107.333333333333,0.025,"sediment",0.079,NA,79,8.1,1.9493,0.008890161261,6.35,-28.3333333333333,-4.46194225721785,1.92281464433363,-6.38475690155148,17.9545587366356,FALSE
"805","May","GB3m","GB",3,"NO3",200,137.666666666667,0.025,"sediment",0.187,NA,187,8.1,1.9901,0.009076237586,6.4,49.3333333333333,7.70833333333333,13.1989924433249,-5.4906591099916,15.1237202033497,FALSE
"806","May","GB3m","GB",3,"NO3",200,137.666666666667,0.025,"sediment",0.178,NA,178,8.1,2.0553,0.009373594849,6.4,40.3333333333333,6.30208333333333,13.1989924433249,-6.8969091099916,18.3945146475138,FALSE
"807","May","GB3m","GB",3,"NO3",200,137.666666666667,0.025,"sediment",0.174,NA,174,8.1,2.1297,0.0097129105,6.4,36.3333333333333,5.67708333333333,13.1989924433249,-7.5219091099916,19.3605951326114,FALSE
"808","May","GB3m","GB",3,"NO3",500,520.333333333333,0.025,"sediment",0.441,NA,441,8.1,1.9723,0.008995057228,6.41666666666667,-79.3333333333334,-12.3636363636364,3.60902255639097,-15.9726589200273,44.3928774302495,FALSE
"809","May","GB3m","GB",3,"NO3",500,520.333333333333,0.025,"sediment",0.429,NA,429,8.1,2.1185,0.009661830725,6.41666666666667,-91.3333333333334,-14.2337662337662,3.60902255639097,-17.8427887901572,46.1682400002853,FALSE
"810","May","GB3m","GB",3,"NO3",500,520.333333333333,0.025,"sediment",0.452,NA,452,8.1,2.1105,0.009625345171,6.41666666666667,-68.3333333333334,-10.6493506493507,3.60902255639097,-14.2583732057416,37.0334075101545,FALSE
"811","May","GB3m","GB",3,"NO3",800,740.333333333333,0.025,"sediment",0.725,NA,725,8.1,2.1953,0.01001209204,6.46666666666667,-15.3333333333334,-2.37113402061856,-11.0705096073517,8.69937558673316,-21.722172429043,FALSE
"812","May","GB3m","GB",3,"NO3",800,740.333333333333,0.025,"sediment",0.756,NA,756,8.1,2.0554,0.009374050919,6.45,15.6666666666666,2.42894056847545,-11.0705096073517,13.4994501758272,-36.0021784937863,FALSE
"813","May","GB3m","GB",3,"NO3",800,740.333333333333,0.025,"sediment",0.586,NA,586,8.1,2.1468,0.009790898371,6.45,-154.333333333333,-23.9276485788114,-11.0705096073517,-12.8571389714597,32.8293137265669,FALSE
"814","May","GB3m","GB",3,"NO3",1200,1095.33333333333,0.025,"sediment",1.076,NA,1076,8.1,2.1174,0.009656813961,6.5,-19.3333333333333,-2.97435897435896,23.019801980198,-25.994160954557,67.2948683166544,FALSE
"815","May","GB3m","GB",3,"NO3",1200,1095.33333333333,0.025,"sediment",1.106,NA,1106,8.1,2.1633,0.009866149826,6.5,10.6666666666667,1.64102564102565,23.019801980198,-21.3787763391724,54.1720344719311,FALSE
"816","May","GB3m","GB",3,"NO3",1200,1095.33333333333,0.025,"sediment",1.161,NA,1161,8.1,2.1197,0.009667303558,6.5,65.6666666666667,10.1025641025641,23.019801980198,-12.9172378776339,33.4044488210585,FALSE
"817","May","SH3m","SH",3,"NO3",0,0,0.025,"sediment",0.018,NA,18,8.1,2.0701,0.00635664741,6.31666666666667,18,2.84960422163588,3.80462724935733,-0.955023027721442,3.75600126184064,FALSE
"818","May","SH3m","SH",3,"NO3",0,0,0.025,"sediment",0.017,NA,17,8.1,2.1328,0.006549180038,6.31666666666667,17,2.69129287598945,3.80462724935733,-1.11333437336788,4.24989986115831,FALSE
"819","May","SH3m","SH",3,"NO3",0,0,0.025,"sediment",0.018,NA,18,8.1,2.0898,0.006417140118,6.31666666666667,18,2.84960422163588,3.80462724935733,-0.955023027721442,3.72059441651669,FALSE
"820","May","SH3m","SH",3,"NO3",100,107.333333333333,0.025,"sediment",0.08,NA,80,8.1,2.1044,0.006461972277,6.35,-27.3333333333333,-4.30446194225722,1.92281464433363,-6.22727658659085,24.0920121584067,FALSE
"821","May","SH3m","SH",3,"NO3",100,107.333333333333,0.025,"sediment",0.083,NA,83,8.1,2.1052,0.006464428833,6.35,-24.3333333333333,-3.83202099737533,1.92281464433363,-5.75483564170896,22.2557776965976,FALSE
"822","May","SH3m","SH",3,"NO3",100,107.333333333333,0.025,"sediment",0.088,NA,88,8.1,2.0298,0.006232898369,6.35,-19.3333333333333,-3.04461942257218,1.92281464433363,-4.96743406690581,19.9242542266207,FALSE
"823","May","SH3m","SH",3,"NO3",200,137.666666666667,0.025,"sediment",0.193,NA,193,8.1,2.0892,0.0064152977,6.36666666666667,55.3333333333333,8.69109947643979,13.1989924433249,-4.50789296688515,17.5669671840994,FALSE
"824","May","SH3m","SH",3,"NO3",200,137.666666666667,0.025,"sediment",0.177,NA,177,8.1,2.1789,0.006690739115,6.36666666666667,39.3333333333333,6.17801047120419,13.1989924433249,-7.02098197212075,26.2339550662661,FALSE
"825","May","SH3m","SH",3,"NO3",200,137.666666666667,0.025,"sediment",0.18,NA,180,8.1,2.0852,0.006403014917,6.36666666666667,42.3333333333333,6.64921465968587,13.1989924433249,-6.54977778363907,25.5730225079182,FALSE
"826","May","SH3m","SH",3,"NO3",500,520.333333333333,0.025,"sediment",0.499,NA,499,8.1,2.1839,0.006706092594,6.4,-21.3333333333334,-3.33333333333334,3.60902255639097,-6.94235588972431,25.8807785324039,FALSE
"827","May","SH3m","SH",3,"NO3",500,520.333333333333,0.025,"sediment",0.455,NA,455,8.1,2.1365,0.006560541612,6.4,-65.3333333333334,-10.2083333333333,3.60902255639097,-13.8173558897243,52.653259086303,FALSE
"828","May","SH3m","SH",3,"NO3",500,520.333333333333,0.025,"sediment",0.489,NA,489,8.1,1.9979,0.006134943172,6.4,-31.3333333333334,-4.89583333333334,3.60902255639097,-8.50485588972431,34.6574354940264,FALSE
"829","May","SH3m","SH",3,"NO3",800,740.333333333333,0.025,"sediment",0.76,NA,760,8.1,2.1032,0.006458287442,6.45,19.6666666666666,3.04909560723514,-11.0705096073517,14.1196052145869,-54.6569246932369,FALSE
"830","May","SH3m","SH",3,"NO3",800,740.333333333333,0.025,"sediment",0.745,NA,745,8.1,2.1505,0.006603531354,6.45,4.66666666666663,0.723514211886299,-11.0705096073517,11.794023819238,-44.6504422671286,FALSE
"831","May","SH3m","SH",3,"NO3",800,740.333333333333,0.025,"sediment",0.803,NA,803,8.1,2.1244,0.006523386193,6.45,62.6666666666666,9.7157622739018,-11.0705096073517,20.7862718812535,-79.6605906283706,FALSE
"832","May","SH3m","SH",3,"NO3",1200,1095.33333333333,0.025,"sediment",1.132,NA,1132,8.1,2.1216,0.006514788245,6.48333333333333,36.6666666666667,5.65552699228793,23.019801980198,-17.3642749879101,66.6340728773376,FALSE
"833","May","SH3m","SH",3,"NO3",1200,1095.33333333333,0.025,"sediment",1.174,NA,1174,8.1,2.1495,0.006600460658,6.48333333333333,78.6666666666667,12.133676092545,23.019801980198,-10.886125887653,41.2324474446289,FALSE
"834","May","SH3m","SH",3,"NO3",1200,1095.33333333333,0.025,"sediment",1.159,NA,1159,8.1,1.9937,0.00612204625,6.48333333333333,63.6666666666667,9.82005141388176,23.019801980198,-13.1997505663163,53.9025271424414,FALSE
"835","May","GB10m","GB",10,"NO3",0,0,0.025,"sediment",0.003,NA,3,8.1,2.0371,0.009636057452,6.31666666666667,3,0.474934036939314,3.80462724935733,-3.32969321241801,8.6386295147268,FALSE
"836","May","GB10m","GB",10,"NO3",100,107.333333333333,0.025,"sediment",0.088,NA,88,8.1,2.0001,0.009461037018,6.35,-19.3333333333333,-3.04461942257218,1.92281464433363,-4.96743406690581,13.1260295712168,FALSE
"837","May","GB10m","GB",10,"NO3",100,107.333333333333,0.025,"sediment",0.087,NA,87,8.1,2.1458,0.0101502391,6.35,-20.3333333333333,-3.20209973753281,1.92281464433363,-5.12491438186644,12.622644480036,FALSE
"838","May","GB10m","GB",10,"NO3",100,107.333333333333,0.025,"sediment",0.073,NA,73,8.1,2.0123,0.009518746459,6.35,-34.3333333333333,-5.40682414698163,1.92281464433363,-7.32963879131526,19.2505358318087,FALSE
"839","May","GB10m","GB",10,"NO3",200,137.666666666667,0.025,"sediment",0.173,NA,173,8.1,2.0815,0.009846081973,6.36666666666667,35.3333333333333,5.54973821989529,13.1989924433249,-7.64925422342965,19.422076325399,FALSE
"840","May","GB10m","GB",10,"NO3",200,137.666666666667,0.025,"sediment",0.179,NA,179,8.1,2.1317,0.01008354213,6.36666666666667,41.3333333333333,6.49214659685864,13.1989924433249,-6.7068458464663,16.6281990990856,FALSE
"841","May","GB10m","GB",10,"NO3",200,137.666666666667,0.025,"sediment",0.174,NA,174,8.1,2.1079,0.009970961417,6.35,36.3333333333333,5.72178477690289,13.1989924433249,-7.47720766642205,18.7474591308562,FALSE
"842","May","GB10m","GB",10,"NO3",500,520.333333333333,0.025,"sediment",0.453,NA,453,8.1,2.1917,0.01036735905,6.41666666666667,-67.3333333333334,-10.4935064935065,3.60902255639097,-14.1025290498975,34.0070431193793,FALSE
"843","May","GB10m","GB",10,"NO3",500,520.333333333333,0.025,"sediment",0.463,NA,463,8.1,2.072,0.009801144294,6.41666666666667,-57.3333333333334,-8.93506493506494,3.60902255639097,-12.5440874914559,31.9964871324644,FALSE
"844","May","GB10m","GB",10,"NO3",500,520.333333333333,0.025,"sediment",0.463,NA,463,8.1,1.9957,0.009440223778,6.41666666666667,-57.3333333333334,-8.93506493506494,3.60902255639097,-12.5440874914559,33.2197832023043,FALSE
"845","May","GB10m","GB",10,"NO3",800,740.333333333333,0.025,"sediment",0.779,NA,779,8.1,2.0465,0.009680522103,6.45,38.6666666666666,5.99483204134366,-11.0705096073517,17.0653416486954,-44.0713358926344,FALSE
"846","May","GB10m","GB",10,"NO3",800,740.333333333333,0.025,"sediment",0.468,NA,468,8.1,2.0568,0.009729244007,6.45,-272.333333333333,-42.2222222222222,-11.0705096073517,-31.1517126148705,80.0465909593219,FALSE
"847","May","GB10m","GB",10,"NO3",800,740.333333333333,0.025,"sediment",0.776,NA,776,8.1,2.045,0.00967342668,6.45,35.6666666666666,5.5297157622739,-11.0705096073517,16.6002253696256,-42.9016157323726,FALSE
"848","May","GB10m","GB",10,"NO3",1200,1095.33333333333,0.025,"sediment",1.178,NA,1178,8.1,2.0196,0.009553277517,6.5,82.6666666666667,12.7179487179487,23.019801980198,-10.3018532622493,26.95895006692,FALSE
"849","May","GB10m","GB",10,"NO3",1200,1095.33333333333,0.025,"sediment",1.189,NA,1189,8.1,2.1737,0.01028221397,6.48333333333333,93.6666666666667,14.4473007712082,23.019801980198,-8.5725012089898,20.8430334994035,FALSE
"850","May","GB10m","GB",10,"NO3",1200,1095.33333333333,0.025,"sediment",1.124,NA,1124,8.1,2.1835,0.01032857074,6.48333333333333,28.6666666666667,4.4215938303342,23.019801980198,-18.5982081498638,45.016412769091,FALSE
"851","May","BW0.5m","BW",0.5,"NO3",0,0,0.025,"biofilm",0.003,NA,3,8.06,2,3.112,6.55,3,0.458015267175573,4.75703324808184,-4.29901798090627,0.0345358128286172,FALSE
"852","May","BW0.5m","BW",0.5,"NO3",100,122.666666666667,0.025,"biofilm",0.004,NA,4,8.06,2.06,3.2054,6.53333333333333,-118.666666666667,-18.1632653061225,0.763358778625953,-18.9266240847484,0.147615150096309,FALSE
"853","May","BW0.5m","BW",0.5,"NO3",200,232.666666666667,0.025,"biofilm",0.039,NA,39,8.06,2.03,3.1587,6.58333333333333,-193.666666666667,-29.4177215189873,1.41414141414142,-30.8318629331288,0.244023355598258,FALSE
"854","May","BW0.5m","BW",0.5,"NO3",200,232.666666666667,0.025,"biofilm",0.06,NA,60,8.06,2.04,3.1742,6.58333333333333,-172.666666666667,-26.2278481012658,1.41414141414142,-27.6419895154072,0.217708316390014,FALSE
"855","May","BW0.5m","BW",0.5,"NO3",200,232.666666666667,0.025,"biofilm",0.038,NA,38,8.06,2.01,3.1276,6.58333333333333,-194.666666666667,-29.5696202531646,1.41414141414142,-30.983761667306,0.24766403685978,FALSE
"856","May","BW0.5m","BW",0.5,"NO3",500,507.666666666667,0.025,"biofilm",0.217,NA,217,8.06,2.04,3.1742,6.56666666666667,-290.666666666667,-44.263959390863,-8.16120906801008,-36.1027503228529,0.284345270641838,FALSE
"857","May","BW0.5m","BW",0.5,"NO3",500,507.666666666667,0.025,"biofilm",0.243,NA,243,8.06,2.05,3.1898,6.56666666666667,-264.666666666667,-40.3045685279188,-8.16120906801008,-32.1433594599087,0.251923000344134,FALSE
"858","May","BW0.5m","BW",0.5,"NO3",500,507.666666666667,0.025,"biofilm",0.236,NA,236,8.06,2.02,3.1431,6.56666666666667,-271.666666666667,-41.3705583756345,-8.16120906801008,-33.2093493076244,0.264144867389078,FALSE
"859","May","BW0.5m","BW",0.5,"NO3",800,830.666666666667,0.025,"biofilm",0.556,NA,556,8.06,2.08,3.2365,6.66666666666667,-274.666666666667,-41.2,-4.4110275689223,-36.7889724310777,0.284172504488473,FALSE
"860","May","BW0.5m","BW",0.5,"NO3",800,830.666666666667,0.025,"biofilm",0.378,NA,378,8.06,2.05,3.1898,6.66666666666667,-452.666666666667,-67.9,-4.4110275689223,-63.4889724310777,0.497593676963114,FALSE
"861","May","BW0.5m","BW",0.5,"NO3",800,830.666666666667,0.025,"biofilm",0.544,NA,544,8.06,2.05,3.1898,6.66666666666667,-286.666666666667,-43,-4.4110275689223,-38.5889724310777,0.302440375815707,FALSE
"862","May","BW0.5m","BW",0.5,"NO3",1200,1243,0.025,"biofilm",0.878,NA,878,8.06,2.06,3.2054,6.71666666666667,-365,-54.3424317617866,1.58415841584159,-55.9265901776282,0.436190414438355,FALSE
"863","May","BW0.5m","BW",0.5,"NO3",1200,1243,0.025,"biofilm",0.845,NA,845,8.06,2,3.112,6.71666666666667,-398,-59.2555831265509,1.58415841584159,-60.8397415423925,0.488751137069348,FALSE
"864","May","BW0.5m","BW",0.5,"NO3",1200,1243,0.025,"biofilm",0.908,NA,908,8.06,2.03,3.1587,6.71666666666667,-335,-49.8759305210918,1.58415841584159,-51.4600889369334,0.407288512180117,FALSE
"865","May","GB0.5m","GB",0.5,"NO3",0,0,0.025,"biofilm",0.033,NA,33,8.1,2,0.576,6.51666666666667,33,5.06393861892583,3.80462724935733,1.2593113695685,-0.0546576115264108,FALSE
"866","May","GB0.5m","GB",0.5,"NO3",0,0,0.025,"biofilm",0.022,NA,22,8.1,2.03,0.5846,6.51666666666667,22,3.37595907928389,3.80462724935733,-0.428668170073439,0.0183316870541156,FALSE
"867","May","GB0.5m","GB",0.5,"NO3",0,0,0.025,"biofilm",0.016,NA,16,8.1,2.07,0.5962,6.51666666666667,16,2.45524296675192,3.80462724935733,-1.34938428260541,0.0565827022226354,FALSE
"868","May","GB0.5m","GB",0.5,"NO3",100,107.333333333333,0.025,"biofilm",0.121,NA,121,8.1,2.02,0.5818,6.51666666666667,13.6666666666667,2.09718670076726,1.92281464433363,0.174372056433632,-0.0074927834493654,FALSE
"869","May","GB0.5m","GB",0.5,"NO3",100,107.333333333333,0.025,"biofilm",0.117,NA,117,8.1,2.05,0.5904,6.51666666666667,9.66666666666667,1.48337595907928,1.92281464433363,-0.439438685254348,0.0186076679054178,FALSE
"870","May","GB0.5m","GB",0.5,"NO3",100,107.333333333333,0.025,"biofilm",0.1,NA,100,8.1,2,0.576,6.51666666666667,-7.33333333333333,-1.12531969309463,1.92281464433363,-3.04813433742826,0.132297497284213,FALSE
"871","May","GB0.5m","GB",0.5,"NO3",200,137.666666666667,0.025,"biofilm",0.205,NA,205,8.1,2,0.576,6.6,67.3333333333333,10.2020202020202,13.1989924433249,-2.99697224130473,0.130076920195518,FALSE
"872","May","GB0.5m","GB",0.5,"NO3",200,137.666666666667,0.025,"biofilm",0.232,NA,232,8.1,1.98,0.5702,6.6,94.3333333333333,14.2929292929293,13.1989924433249,1.09393684960436,-0.0479628573134145,FALSE
"873","May","GB0.5m","GB",0.5,"NO3",200,137.666666666667,0.025,"biofilm",0.061,NA,61,8.1,1.99,0.5731,6.6,-76.6666666666667,-11.6161616161616,13.1989924433249,-24.8151540594866,1.08249668729221,FALSE
"874","May","GB0.5m","GB",0.5,"NO3",500,520.333333333333,0.025,"biofilm",0.403,NA,403,8.1,1.97,0.5674,6.61666666666667,-117.333333333333,-17.7329974811083,3.60902255639097,-21.3420200374993,0.940342793333596,FALSE
"875","May","GB0.5m","GB",0.5,"NO3",500,520.333333333333,0.025,"biofilm",0.523,NA,523,8.1,2.06,0.5933,6.61666666666667,2.66666666666663,0.403022670025183,3.60902255639097,-3.20599988636579,0.13509185430498,FALSE
"876","May","GB0.5m","GB",0.5,"NO3",500,520.333333333333,0.025,"biofilm",0.499,NA,499,8.1,1.96,0.5645,6.61666666666667,-21.3333333333334,-3.22418136020152,3.60902255639097,-6.83320391659249,0.302621962648029,FALSE
"877","May","GB0.5m","GB",0.5,"NO3",1200,1095.33333333333,0.025,"biofilm",1.089,NA,1089,8.1,1.96,0.5645,6.71666666666667,-6.33333333333326,-0.942928039702222,23.019801980198,-23.9627300199003,1.06123693622233,FALSE
"878","May","GB0.5m","GB",0.5,"NO3",1200,1095.33333333333,0.025,"biofilm",0.879,NA,879,8.1,1.99,0.5731,6.7,-216.333333333333,-32.2885572139303,23.019801980198,-55.3083591941284,2.41268361516875,FALSE
"879","May","GB0.5m","GB",0.5,"NO3",1200,1095.33333333333,0.025,"biofilm",1.106,NA,1106,8.1,2.01,0.5789,6.7,10.6666666666667,1.59203980099504,23.019801980198,-21.427762179203,0.925365442183581,FALSE
"880","May","BW0.5m","BW",0.5,"NH3",0,0,0.025,"sediment",NA,0.0226323673898868,22.6323673898868,8.06,2.02,0.005526431912,6.73333333333333,22.6323673898868,3.36124268166636,4.75688510000904,-1.39564241834268,6.31348780083678,FALSE
"881","May","BW0.5m","BW",0.5,"NH3",0,0,0.025,"sediment",NA,0.00989553725705005,9.89553725705005,8.06,2.01,0.005499073339,6.73333333333333,9.89553725705005,1.46963424609654,4.75688510000904,-3.2872508539125,14.9445672537179,FALSE
"882","May","BW0.5m","BW",0.5,"NH3",100,100.980201976234,0.025,"sediment",NA,0.074363492852485,74.363492852485,8.06,1.96,0.00536228047,6.8,-26.6167091237486,-3.91422192996303,0.547049208310536,-4.46127113827357,20.7993183274949,FALSE
"883","May","BW0.5m","BW",0.5,"NH3",100,100.980201976234,0.025,"sediment",NA,0.0950363479142431,95.0363479142431,8.06,2.05,0.005608507634,6.8,-5.94385406199049,-0.874096185586837,0.547049208310536,-1.42114539389737,6.33477516051721,FALSE
"884","May","BW0.5m","BW",0.5,"NH3",100,100.980201976234,0.025,"sediment",NA,0.0744614684688915,74.4614684688915,8.06,2.02,0.005526431912,6.8,-26.5187335073421,-3.89981375107972,0.547049208310536,-4.44686295939026,20.1163383092372,FALSE
"885","May","BW0.5m","BW",0.5,"NH3",200,193.044622859481,0.025,"sediment",NA,0.129915667354934,129.915667354934,8.06,1.96,0.00536228047,6.88333333333333,-63.1289555045473,-9.17127682874779,0.77674362556455,-9.94802045431235,46.3796164242428,FALSE
"886","May","BW0.5m","BW",0.5,"NH3",200,193.044622859481,0.025,"sediment",NA,0.129131862423683,129.131862423683,8.06,2.09,0.005717941929,6.88333333333333,-63.9127604357983,-9.28514679454697,0.77674362556455,-10.0618904201115,43.9926224551184,FALSE
"887","May","BW0.5m","BW",0.5,"NH3",200,193.044622859481,0.025,"sediment",NA,0.12315534982289,123.15534982289,8.06,2.08,0.005690583355,6.88333333333333,-69.8892730365913,-10.1534052837663,0.77674362556455,-10.9301489093308,48.0185783577317,FALSE
"888","May","BW0.5m","BW",0.5,"NH3",500,442.229273919851,0.025,"sediment",NA,0.304116313325578,304.116313325578,8.06,2.08,0.005690583355,6.91666666666667,-138.112960594273,-19.9681388810997,7.22428290690149,-27.1924217880012,119.462364803552,FALSE
"889","May","BW0.5m","BW",0.5,"NH3",500,442.229273919851,0.025,"sediment",NA,0.320380265649046,320.380265649046,8.06,2.06,0.005635866208,6.91666666666667,-121.849008270805,-17.6167240873452,7.22428290690149,-24.8410069942467,110.191610648002,FALSE
"890","May","BW0.5m","BW",0.5,"NH3",500,442.229273919851,0.025,"sediment",NA,0.310484728391996,310.484728391996,8.06,2,0.005471714765,6.91666666666667,-131.744545527855,-19.0474041727019,7.22428290690149,-26.2716870796034,120.034067051754,FALSE
"891","May","BW0.5m","BW",0.5,"NH3",800,755.424661032425,0.025,"sediment",NA,0.526912865033814,526.912865033814,8.06,2.09,0.005717941929,6.96666666666667,-228.511795998611,-32.8007362677432,-0.517276185054133,-32.2834600826891,141.149824900089,FALSE
"892","May","BW0.5m","BW",0.5,"NH3",800,755.424661032425,0.025,"sediment",NA,0.547683695711978,547.683695711978,8.06,2.01,0.005499073339,6.96666666666667,-207.740965320447,-29.8192773187244,-0.517276185054133,-29.3020011336703,133.213358539236,FALSE
"893","May","BW0.5m","BW",0.5,"NH3",1200,1109.99841680732,0.025,"sediment",NA,0.814961177268736,814.961177268736,8.06,2.07,0.005663224782,6.96666666666667,-295.037239538581,-42.3498429959685,-19.8905708163487,-22.4592721796198,99.1452442917522,FALSE
"894","May","BW0.5m","BW",0.5,"NH3",1200,1109.99841680732,0.025,"sediment",NA,0.865026717252425,865.026717252425,8.06,2.08,0.005690583355,6.96666666666667,-244.971699554892,-35.1634018499845,-19.8905708163487,-15.2728310336357,67.0969480669162,FALSE
"895","May","BW0.5m","BW",0.5,"NH3",1200,1109.99841680732,0.025,"sediment",NA,0.773517491528814,773.517491528814,8.06,1.98,0.005416997617,6.96666666666667,-336.480925278503,-48.2986974083975,-19.8905708163487,-28.4081265920488,131.106420016212,FALSE
"896","May","BW3m","BW",3,"NH3",0,0,0.025,"sediment",NA,0.0178315621859714,17.8315621859714,8.06,1.94,0.03682527948,6.73333333333333,17.8315621859714,2.64825180979773,4.75688510000904,-2.10863329021131,1.43151207539139,FALSE
"897","May","BW3m","BW",3,"NH3",0,0,0.025,"sediment",NA,0.0216526112258224,21.6526112258224,8.06,2.06,0.03910313182,6.73333333333333,21.6526112258224,3.21573434046867,4.75688510000904,-1.54115075954037,0.985311590024688,FALSE
"898","May","BW3m","BW",3,"NH3",0,0,0.025,"sediment",NA,0.0100914884898629,10.0914884898629,8.06,1.92,0.03644563742,6.73333333333333,10.0914884898629,1.49873591433607,4.75688510000904,-3.25814918567297,2.23493771567637,FALSE
"899","May","BW3m","BW",3,"NH3",100,100.980201976234,0.025,"sediment",NA,0.0227303430062932,22.7303430062932,8.06,1.99,0.03777438462,6.81666666666667,-78.2498589699404,-11.4791969149057,0.547049208310536,-12.0262461232162,7.95926012044734,FALSE
"900","May","BW3m","BW",3,"NH3",100,100.980201976234,0.025,"sediment",NA,0.00960161040783074,9.60161040783074,8.06,2.1,0.03986241593,6.81666666666667,-91.3785915684029,-13.4051723572229,0.547049208310536,-13.9522215655335,8.75023580484567,FALSE
"901","May","BW3m","BW",3,"NH3",100,100.980201976234,0.025,"sediment",NA,0.00940565917501787,9.40565917501787,8.06,1.93,0.03663545845,6.81666666666667,-91.5745428012157,-13.4339182593471,0.547049208310536,-13.9809674676576,9.54059813850752,FALSE
"902","May","BW3m","BW",3,"NH3",200,193.044622859481,0.025,"sediment",NA,0.0319400509484982,31.9400509484982,8.06,2.07,0.03929295284,6.86666666666667,-161.104571910983,-23.4618308608228,0.77674362556455,-24.2385744863873,15.4217058877493,FALSE
"903","May","BW3m","BW",3,"NH3",200,193.044622859481,0.025,"sediment",NA,0.0340955145094398,34.0955145094398,8.06,2.1,0.03986241593,6.86666666666667,-158.949108350042,-23.1479284004915,0.77674362556455,-23.924672026056,15.004529622633,FALSE
"904","May","BW3m","BW",3,"NH3",200,193.044622859481,0.025,"sediment",NA,0.0435991493008641,43.5991493008641,8.06,1.95,0.03701510051,6.86666666666667,-149.445473558617,-21.7639039163035,0.77674362556455,-22.540647541868,15.2239540290985,FALSE
"905","May","BW3m","BW",3,"NH3",500,442.229273919851,0.025,"sediment",NA,0.227793308144964,227.793308144964,8.06,2.08,0.03948277387,6.88333333333333,-214.435965774887,-31.1529248099109,7.22428290690149,-38.3772077168124,24.2999693000118,FALSE
"906","May","BW3m","BW",3,"NH3",500,442.229273919851,0.025,"sediment",NA,0.303724410859952,303.724410859952,8.06,2,0.03796420565,6.86666666666667,-138.504863059899,-20.170611125228,7.22428290690149,-27.3948940321295,18.0399494491527,FALSE
"907","May","BW3m","BW",3,"NH3",500,442.229273919851,0.025,"sediment",NA,0.236023259923105,236.023259923105,8.06,2,0.03796420565,6.86666666666667,-206.206013996746,-30.030002038361,7.22428290690149,-37.2542849452625,24.5325065462436,FALSE
"908","May","BW3m","BW",3,"NH3",800,755.424661032425,0.025,"sediment",NA,0.312542216336531,312.542216336531,8.06,2.09,0.0396725949,5.96666666666667,-442.882444695894,-74.2261080495912,-0.517276185054133,-73.708831864537,46.4482043904173,FALSE
"909","May","BW3m","BW",3,"NH3",800,755.424661032425,0.025,"sediment",NA,0.411791515756251,411.791515756251,8.06,2.09,0.0396725949,5.96666666666667,-343.633145276174,-57.5921472529901,-0.517276185054133,-57.0748710679359,35.966182204492,FALSE
"910","May","BW3m","BW",3,"NH3",800,755.424661032425,0.025,"sediment",NA,0.412771271920316,412.771271920316,8.06,2.1,0.03986241593,5.96666666666667,-342.653389112109,-57.427942309292,-0.517276185054133,-56.9106661242379,35.6919323606573,FALSE
"911","May","BW3m","BW",3,"NH3",1200,1109.99841680732,0.025,"sediment",NA,0.668193703891895,668.193703891895,8.06,1.94,0.03682527948,6.98333333333333,-441.804712915422,-63.2655913482704,-19.8905708163487,-43.3750205319217,29.4464978571845,FALSE
"912","May","BW3m","BW",3,"NH3",1200,1109.99841680732,0.025,"sediment",NA,0.719141024423241,719.141024423241,8.06,2.03,0.03853366873,6.98333333333333,-390.857392384076,-55.970032322302,-19.8905708163487,-36.0794615059533,23.407751386688,FALSE
"913","May","BW3m","BW",3,"NH3",1200,1109.99841680732,0.025,"sediment",NA,0.632824506369171,632.824506369171,8.06,2.04,0.03872348976,6.98333333333333,-477.173910438146,-68.3303929028371,-19.8905708163487,-48.4398220864884,31.2728930080347,FALSE
